2022-05-15 00:05:19 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-15 02:05:09 INFO  HomePage :44 - Clicking on Desktop Link [[ChromeDriver: chrome on WINDOWS (3579cc26e49adeeb1c1881e10e39b2d0)] -> xpath: //div[@class='sub-category-item']//a[contains(text(),'Desktops')]]
2022-05-15 02:05:34 INFO  HomePage :42 - Getting Page Header : [[ChromeDriver: chrome on WINDOWS (3579cc26e49adeeb1c1881e10e39b2d0)] -> xpath: //h1[contains(text(),'Desktops')]]
2022-05-15 02:05:769 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-15 02:05:541 INFO  HomePage :72 - Clicking on Computer Link : [[ChromeDriver: chrome on WINDOWS (da49e3a184ced65ddbc6f7cebf673d0d)] -> xpath: //ul[@class='top-menu notmobile']//a[contains(text(),'Computers')]]
2022-05-15 02:05:968 INFO  HomePage :44 - Clicking on Desktop Link [[ChromeDriver: chrome on WINDOWS (da49e3a184ced65ddbc6f7cebf673d0d)] -> xpath: //div[@class='sub-category-item']//a[contains(text(),'Desktops')]]
2022-05-15 02:05:288 INFO  HomePage :63 - Clicking on Build Your Computer : [[ChromeDriver: chrome on WINDOWS (da49e3a184ced65ddbc6f7cebf673d0d)] -> xpath: //body/div[6]/div[3]/div[1]/div[3]/div[1]/div[2]/div[2]/div[2]/div[1]/div[1]/div[1]/div[1]/div[2]/h2[1]/a[1]]
2022-05-15 02:05:383 INFO  HomePage :75 - Setting Processor [[ChromeDriver: chrome on WINDOWS (da49e3a184ced65ddbc6f7cebf673d0d)] -> xpath: //select[@id='product_attribute_1']]
2022-05-15 02:05:472 INFO  HomePage :80 - Setting RAM [[ChromeDriver: chrome on WINDOWS (da49e3a184ced65ddbc6f7cebf673d0d)] -> xpath: //select[@id='product_attribute_2']]
2022-05-15 02:05:540 INFO  HomePage :86 - Setting HDD : 320 GBto [[ChromeDriver: chrome on WINDOWS (da49e3a184ced65ddbc6f7cebf673d0d)] -> xpath: //input[@id='product_attribute_3_6']]
2022-05-15 02:05:604 INFO  HomePage :123 - Clicking on Add to cart : [[ChromeDriver: chrome on WINDOWS (da49e3a184ced65ddbc6f7cebf673d0d)] -> xpath: //button[@id='add-to-cart-button-1']]
2022-05-15 02:05:596 INFO  HomePage :127 - Getting Confirm Message After adding to cart : [[ChromeDriver: chrome on WINDOWS (da49e3a184ced65ddbc6f7cebf673d0d)] -> xpath: //div/p[@class='content']]
2022-05-15 02:05:304 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-15 02:05:95 INFO  HomePage :72 - Clicking on Computer Link : [[ChromeDriver: chrome on WINDOWS (9451e0c329b5aef2081d642b02db89eb)] -> xpath: //ul[@class='top-menu notmobile']//a[contains(text(),'Computers')]]
2022-05-15 02:05:720 INFO  HomePage :44 - Clicking on Desktop Link [[ChromeDriver: chrome on WINDOWS (9451e0c329b5aef2081d642b02db89eb)] -> xpath: //div[@class='sub-category-item']//a[contains(text(),'Desktops')]]
2022-05-15 02:05:230 INFO  HomePage :63 - Clicking on Build Your Computer : [[ChromeDriver: chrome on WINDOWS (9451e0c329b5aef2081d642b02db89eb)] -> xpath: //body/div[6]/div[3]/div[1]/div[3]/div[1]/div[2]/div[2]/div[2]/div[1]/div[1]/div[1]/div[1]/div[2]/h2[1]/a[1]]
2022-05-15 02:05:283 INFO  HomePage :75 - Setting Processor [[ChromeDriver: chrome on WINDOWS (9451e0c329b5aef2081d642b02db89eb)] -> xpath: //select[@id='product_attribute_1']]
2022-05-15 02:05:360 INFO  HomePage :80 - Setting RAM [[ChromeDriver: chrome on WINDOWS (9451e0c329b5aef2081d642b02db89eb)] -> xpath: //select[@id='product_attribute_2']]
2022-05-15 02:05:422 INFO  HomePage :89 - Setting HDD : 400 GB [+$100.00]to [[ChromeDriver: chrome on WINDOWS (9451e0c329b5aef2081d642b02db89eb)] -> xpath: //input[@id='product_attribute_3_7']]
2022-05-15 02:05:481 INFO  HomePage :123 - Clicking on Add to cart : [[ChromeDriver: chrome on WINDOWS (9451e0c329b5aef2081d642b02db89eb)] -> xpath: //button[@id='add-to-cart-button-1']]
2022-05-15 02:05:352 INFO  HomePage :127 - Getting Confirm Message After adding to cart : [[ChromeDriver: chrome on WINDOWS (9451e0c329b5aef2081d642b02db89eb)] -> xpath: //div/p[@class='content']]
2022-05-15 02:05:78 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-15 02:05:627 INFO  HomePage :72 - Clicking on Computer Link : [[ChromeDriver: chrome on WINDOWS (d2cc38a152e832265270c70c75f80a4f)] -> xpath: //ul[@class='top-menu notmobile']//a[contains(text(),'Computers')]]
2022-05-15 02:05:114 INFO  HomePage :44 - Clicking on Desktop Link [[ChromeDriver: chrome on WINDOWS (d2cc38a152e832265270c70c75f80a4f)] -> xpath: //div[@class='sub-category-item']//a[contains(text(),'Desktops')]]
2022-05-15 02:05:38 INFO  HomePage :63 - Clicking on Build Your Computer : [[ChromeDriver: chrome on WINDOWS (d2cc38a152e832265270c70c75f80a4f)] -> xpath: //body/div[6]/div[3]/div[1]/div[3]/div[1]/div[2]/div[2]/div[2]/div[1]/div[1]/div[1]/div[1]/div[2]/h2[1]/a[1]]
2022-05-15 02:05:91 INFO  HomePage :75 - Setting Processor [[ChromeDriver: chrome on WINDOWS (d2cc38a152e832265270c70c75f80a4f)] -> xpath: //select[@id='product_attribute_1']]
2022-05-15 02:05:175 INFO  HomePage :80 - Setting RAM [[ChromeDriver: chrome on WINDOWS (d2cc38a152e832265270c70c75f80a4f)] -> xpath: //select[@id='product_attribute_2']]
2022-05-15 02:05:236 INFO  HomePage :86 - Setting HDD : 320 GBto [[ChromeDriver: chrome on WINDOWS (d2cc38a152e832265270c70c75f80a4f)] -> xpath: //input[@id='product_attribute_3_6']]
2022-05-15 02:05:297 INFO  HomePage :123 - Clicking on Add to cart : [[ChromeDriver: chrome on WINDOWS (d2cc38a152e832265270c70c75f80a4f)] -> xpath: //button[@id='add-to-cart-button-1']]
2022-05-15 02:05:557 INFO  HomePage :127 - Getting Confirm Message After adding to cart : [[ChromeDriver: chrome on WINDOWS (d2cc38a152e832265270c70c75f80a4f)] -> xpath: //div/p[@class='content']]
2022-05-15 02:05:260 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-15 02:05:959 INFO  HomePage :107 - Clicking on login Link : [[ChromeDriver: chrome on WINDOWS (e412be50f69d08335443d4ebd33d250a)] -> xpath: //a[contains(text(),'Log in')]]
2022-05-15 02:05:980 INFO  HomePage :70 - Getting page header : [[ChromeDriver: chrome on WINDOWS (e412be50f69d08335443d4ebd33d250a)] -> xpath: //h1[contains(text(),'Welcome, Please Sign In!')]]
2022-05-15 02:05:651 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-15 02:05:658 INFO  HomePage :107 - Clicking on login Link : [[ChromeDriver: chrome on WINDOWS (11c459a94ec5c06e45c3d414294ac2d4)] -> xpath: //a[contains(text(),'Log in')]]
2022-05-15 02:05:755 INFO  HomePage :51 - Sending text to email : [[ChromeDriver: chrome on WINDOWS (11c459a94ec5c06e45c3d414294ac2d4)] -> xpath: //input[@id='Email']]
2022-05-15 02:05:836 INFO  HomePage :56 - Sending text to password : [[ChromeDriver: chrome on WINDOWS (11c459a94ec5c06e45c3d414294ac2d4)] -> xpath: //input[@id='Password']]
2022-05-15 02:05:265 INFO  HomePage :61 - clicking on login button : [[ChromeDriver: chrome on WINDOWS (11c459a94ec5c06e45c3d414294ac2d4)] -> xpath: //button[contains(text(),'Log in')]]
2022-05-15 02:05:284 INFO  HomePage :75 - Getting Error Message : [[ChromeDriver: chrome on WINDOWS (11c459a94ec5c06e45c3d414294ac2d4)] -> xpath: //div[@class='message-error validation-summary-errors']]
2022-05-15 02:05:995 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-15 02:05:642 INFO  HomePage :107 - Clicking on login Link : [[ChromeDriver: chrome on WINDOWS (c004bb6df72f9d4d3e50037d48738ecb)] -> xpath: //a[contains(text(),'Log in')]]
2022-05-15 02:05:740 INFO  HomePage :51 - Sending text to email : [[ChromeDriver: chrome on WINDOWS (c004bb6df72f9d4d3e50037d48738ecb)] -> xpath: //input[@id='Email']]
2022-05-15 02:05:821 INFO  HomePage :56 - Sending text to password : [[ChromeDriver: chrome on WINDOWS (c004bb6df72f9d4d3e50037d48738ecb)] -> xpath: //input[@id='Password']]
2022-05-15 02:05:218 INFO  HomePage :61 - clicking on login button : [[ChromeDriver: chrome on WINDOWS (c004bb6df72f9d4d3e50037d48738ecb)] -> xpath: //button[contains(text(),'Log in')]]
2022-05-15 02:05:270 INFO  HomePage :80 - Getting LogOut Button Text : Proxy element for: DefaultElementLocator 'By.xpath: //a[contains(text(),'Log out')]'
2022-05-15 02:05:302 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-15 02:05:246 INFO  HomePage :107 - Clicking on login Link : [[ChromeDriver: chrome on WINDOWS (669a2355104a98e943261c721f50bbc1)] -> xpath: //a[contains(text(),'Log in')]]
2022-05-15 02:05:355 INFO  HomePage :51 - Sending text to email : [[ChromeDriver: chrome on WINDOWS (669a2355104a98e943261c721f50bbc1)] -> xpath: //input[@id='Email']]
2022-05-15 02:05:445 INFO  HomePage :56 - Sending text to password : [[ChromeDriver: chrome on WINDOWS (669a2355104a98e943261c721f50bbc1)] -> xpath: //input[@id='Password']]
2022-05-15 02:05:23 INFO  HomePage :61 - clicking on login button : [[ChromeDriver: chrome on WINDOWS (669a2355104a98e943261c721f50bbc1)] -> xpath: //button[contains(text(),'Log in')]]
2022-05-15 02:05:978 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-15 02:05:687 INFO  HomePage :112 - Clicking on Register Link : [[ChromeDriver: chrome on WINDOWS (4d2c1414da718f88f96f36d1ae74cf0b)] -> xpath: //a[contains(text(),'Register')]]
2022-05-15 02:05:706 INFO  HomePage :98 - Getting Page Header : [[ChromeDriver: chrome on WINDOWS (4d2c1414da718f88f96f36d1ae74cf0b)] -> xpath: //h1[contains(text(),'Register')]]
2022-05-15 02:05:425 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-15 02:05:827 INFO  HomePage :112 - Clicking on Register Link : [[ChromeDriver: chrome on WINDOWS (a419df4c81a4ec4639a6d7970029b7e0)] -> xpath: //a[contains(text(),'Register')]]
2022-05-15 02:05:899 INFO  HomePage :147 - Clicking on Register : [[ChromeDriver: chrome on WINDOWS (a419df4c81a4ec4639a6d7970029b7e0)] -> xpath: //button[@id='register-button']]
2022-05-15 02:05:917 INFO  HomePage :161 - Getting FirstName Error : [[ChromeDriver: chrome on WINDOWS (a419df4c81a4ec4639a6d7970029b7e0)] -> xpath: //span[@id='FirstName-error']]
2022-05-15 02:05:949 INFO  HomePage :166 - Getting LastName Error : [[ChromeDriver: chrome on WINDOWS (a419df4c81a4ec4639a6d7970029b7e0)] -> xpath: //span[@id='LastName-error']]
2022-05-15 02:05:986 INFO  HomePage :171 - Getting Email Error : [[ChromeDriver: chrome on WINDOWS (a419df4c81a4ec4639a6d7970029b7e0)] -> xpath: //span[@id='Email-error']]
2022-05-15 02:05:14 INFO  HomePage :176 - Getting Password Error : [[ChromeDriver: chrome on WINDOWS (a419df4c81a4ec4639a6d7970029b7e0)] -> xpath: //span[@id='Password-error']]
2022-05-15 02:05:44 INFO  HomePage :181 - Getting Repeat Password Error : [[ChromeDriver: chrome on WINDOWS (a419df4c81a4ec4639a6d7970029b7e0)] -> xpath: //span[@id='ConfirmPassword-error']]
2022-05-15 02:05:758 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-15 02:05:389 INFO  HomePage :112 - Clicking on Register Link : [[ChromeDriver: chrome on WINDOWS (d47ac800b2cc2c5a148df710dc31987e)] -> xpath: //a[contains(text(),'Register')]]
2022-05-15 02:05:456 INFO  HomePage :109 - Clicking on Female Gender Radio  : [[ChromeDriver: chrome on WINDOWS (d47ac800b2cc2c5a148df710dc31987e)] -> xpath: //input[@id='gender-female']]
2022-05-15 02:05:545 INFO  HomePage :114 - Sending FirstName  : Baba to [[ChromeDriver: chrome on WINDOWS (d47ac800b2cc2c5a148df710dc31987e)] -> xpath: //input[@id='FirstName']]
2022-05-15 02:05:632 INFO  HomePage :119 - Sending text to FirstName : Ramdev to [[ChromeDriver: chrome on WINDOWS (d47ac800b2cc2c5a148df710dc31987e)] -> xpath: //input[@id='LastName']]
2022-05-15 02:05:794 INFO  HomePage :132 - Sending email babaramdev to [[ChromeDriver: chrome on WINDOWS (d47ac800b2cc2c5a148df710dc31987e)] -> xpath: //input[@id='Email']]
2022-05-15 02:05:03 INFO  HomePage :126 - Selecting BirthDate : 20/June/1975 to [[ChromeDriver: chrome on WINDOWS (d47ac800b2cc2c5a148df710dc31987e)] -> xpath: //div[@class='date-picker-wrapper']/select[1]] [[ChromeDriver: chrome on WINDOWS (d47ac800b2cc2c5a148df710dc31987e)] -> xpath: //div[@class='date-picker-wrapper']/select[2]] [[ChromeDriver: chrome on WINDOWS (d47ac800b2cc2c5a148df710dc31987e)] -> xpath: //div[@class='date-picker-wrapper']/select[3]]
2022-05-15 02:05:84 INFO  HomePage :137 - Sending Password Password123 to [[ChromeDriver: chrome on WINDOWS (d47ac800b2cc2c5a148df710dc31987e)] -> xpath: //input[@id='Password']]
2022-05-15 02:05:172 INFO  HomePage :142 - Sending Confirm Password Password123 to [[ChromeDriver: chrome on WINDOWS (d47ac800b2cc2c5a148df710dc31987e)] -> xpath: //input[@id='ConfirmPassword']]
2022-05-15 02:05:899 INFO  HomePage :147 - Clicking on Register : [[ChromeDriver: chrome on WINDOWS (d47ac800b2cc2c5a148df710dc31987e)] -> xpath: //button[@id='register-button']]
2022-05-15 02:05:919 INFO  HomePage :151 - Getting Registration confirm : [[ChromeDriver: chrome on WINDOWS (d47ac800b2cc2c5a148df710dc31987e)] -> xpath: //div[contains(text(),'Your registration completed')]]
2022-05-15 02:05:964 INFO  HomePage :72 - Clicking on Computer Link : [[ChromeDriver: chrome on WINDOWS (3d1a63c66d7c2d1c9bbb7c6f68183f05)] -> xpath: //ul[@class='top-menu notmobile']//a[contains(text(),'Computers')]]
2022-05-15 02:05:994 INFO  HomePage :38 - Getting Page Header [[ChromeDriver: chrome on WINDOWS (3d1a63c66d7c2d1c9bbb7c6f68183f05)] -> xpath: //h1[contains(text(),'Computers')]]
2022-05-15 02:05:427 INFO  HomePage :72 - Clicking on Computer Link : [[ChromeDriver: chrome on WINDOWS (b98c88bbb9cbaec122b430ba5b9f6c68)] -> xpath: //ul[@class='top-menu notmobile']//a[contains(text(),'Computers')]]
2022-05-15 02:05:30 INFO  HomePage :44 - Clicking on Desktop Link [[ChromeDriver: chrome on WINDOWS (b98c88bbb9cbaec122b430ba5b9f6c68)] -> xpath: //div[@class='sub-category-item']//a[contains(text(),'Desktops')]]
2022-05-15 02:05:51 INFO  HomePage :42 - Getting Page Header : [[ChromeDriver: chrome on WINDOWS (b98c88bbb9cbaec122b430ba5b9f6c68)] -> xpath: //h1[contains(text(),'Desktops')]]
2022-05-15 02:05:543 INFO  HomePage :72 - Clicking on Computer Link : [[ChromeDriver: chrome on WINDOWS (fec160eeb0262976f8190b24b752e4c8)] -> xpath: //ul[@class='top-menu notmobile']//a[contains(text(),'Computers')]]
2022-05-15 02:05:194 INFO  HomePage :44 - Clicking on Desktop Link [[ChromeDriver: chrome on WINDOWS (fec160eeb0262976f8190b24b752e4c8)] -> xpath: //div[@class='sub-category-item']//a[contains(text(),'Desktops')]]
2022-05-15 02:05:257 INFO  HomePage :63 - Clicking on Build Your Computer : [[ChromeDriver: chrome on WINDOWS (fec160eeb0262976f8190b24b752e4c8)] -> xpath: //body/div[6]/div[3]/div[1]/div[3]/div[1]/div[2]/div[2]/div[2]/div[1]/div[1]/div[1]/div[1]/div[2]/h2[1]/a[1]]
2022-05-15 02:05:343 INFO  HomePage :75 - Setting Processor [[ChromeDriver: chrome on WINDOWS (fec160eeb0262976f8190b24b752e4c8)] -> xpath: //select[@id='product_attribute_1']]
2022-05-15 02:05:422 INFO  HomePage :80 - Setting RAM [[ChromeDriver: chrome on WINDOWS (fec160eeb0262976f8190b24b752e4c8)] -> xpath: //select[@id='product_attribute_2']]
2022-05-15 02:05:480 INFO  HomePage :86 - Setting HDD : 320 GBto [[ChromeDriver: chrome on WINDOWS (fec160eeb0262976f8190b24b752e4c8)] -> xpath: //input[@id='product_attribute_3_6']]
2022-05-15 02:05:537 INFO  HomePage :123 - Clicking on Add to cart : [[ChromeDriver: chrome on WINDOWS (fec160eeb0262976f8190b24b752e4c8)] -> xpath: //button[@id='add-to-cart-button-1']]
2022-05-15 02:05:795 INFO  HomePage :127 - Getting Confirm Message After adding to cart : [[ChromeDriver: chrome on WINDOWS (fec160eeb0262976f8190b24b752e4c8)] -> xpath: //div/p[@class='content']]
2022-05-15 02:05:514 INFO  HomePage :72 - Clicking on Computer Link : [[ChromeDriver: chrome on WINDOWS (167604afe8efe1926cd8cea043e3e1c6)] -> xpath: //ul[@class='top-menu notmobile']//a[contains(text(),'Computers')]]
2022-05-15 02:05:43 INFO  HomePage :44 - Clicking on Desktop Link [[ChromeDriver: chrome on WINDOWS (167604afe8efe1926cd8cea043e3e1c6)] -> xpath: //div[@class='sub-category-item']//a[contains(text(),'Desktops')]]
2022-05-15 02:05:812 INFO  HomePage :63 - Clicking on Build Your Computer : [[ChromeDriver: chrome on WINDOWS (167604afe8efe1926cd8cea043e3e1c6)] -> xpath: //body/div[6]/div[3]/div[1]/div[3]/div[1]/div[2]/div[2]/div[2]/div[1]/div[1]/div[1]/div[1]/div[2]/h2[1]/a[1]]
2022-05-15 02:05:859 INFO  HomePage :75 - Setting Processor [[ChromeDriver: chrome on WINDOWS (167604afe8efe1926cd8cea043e3e1c6)] -> xpath: //select[@id='product_attribute_1']]
2022-05-15 02:05:928 INFO  HomePage :80 - Setting RAM [[ChromeDriver: chrome on WINDOWS (167604afe8efe1926cd8cea043e3e1c6)] -> xpath: //select[@id='product_attribute_2']]
2022-05-15 02:05:984 INFO  HomePage :89 - Setting HDD : 400 GB [+$100.00]to [[ChromeDriver: chrome on WINDOWS (167604afe8efe1926cd8cea043e3e1c6)] -> xpath: //input[@id='product_attribute_3_7']]
2022-05-15 02:05:39 INFO  HomePage :123 - Clicking on Add to cart : [[ChromeDriver: chrome on WINDOWS (167604afe8efe1926cd8cea043e3e1c6)] -> xpath: //button[@id='add-to-cart-button-1']]
2022-05-15 02:05:917 INFO  HomePage :127 - Getting Confirm Message After adding to cart : [[ChromeDriver: chrome on WINDOWS (167604afe8efe1926cd8cea043e3e1c6)] -> xpath: //div/p[@class='content']]
2022-05-15 02:05:911 INFO  HomePage :72 - Clicking on Computer Link : [[ChromeDriver: chrome on WINDOWS (46c5ff5cdf499cac65ce186b5f1d0c24)] -> xpath: //ul[@class='top-menu notmobile']//a[contains(text(),'Computers')]]
2022-05-15 02:05:479 INFO  HomePage :44 - Clicking on Desktop Link [[ChromeDriver: chrome on WINDOWS (46c5ff5cdf499cac65ce186b5f1d0c24)] -> xpath: //div[@class='sub-category-item']//a[contains(text(),'Desktops')]]
2022-05-15 02:05:358 INFO  HomePage :63 - Clicking on Build Your Computer : [[ChromeDriver: chrome on WINDOWS (46c5ff5cdf499cac65ce186b5f1d0c24)] -> xpath: //body/div[6]/div[3]/div[1]/div[3]/div[1]/div[2]/div[2]/div[2]/div[1]/div[1]/div[1]/div[1]/div[2]/h2[1]/a[1]]
2022-05-15 02:05:411 INFO  HomePage :75 - Setting Processor [[ChromeDriver: chrome on WINDOWS (46c5ff5cdf499cac65ce186b5f1d0c24)] -> xpath: //select[@id='product_attribute_1']]
2022-05-15 02:05:487 INFO  HomePage :80 - Setting RAM [[ChromeDriver: chrome on WINDOWS (46c5ff5cdf499cac65ce186b5f1d0c24)] -> xpath: //select[@id='product_attribute_2']]
2022-05-15 02:05:547 INFO  HomePage :86 - Setting HDD : 320 GBto [[ChromeDriver: chrome on WINDOWS (46c5ff5cdf499cac65ce186b5f1d0c24)] -> xpath: //input[@id='product_attribute_3_6']]
2022-05-15 02:05:606 INFO  HomePage :123 - Clicking on Add to cart : [[ChromeDriver: chrome on WINDOWS (46c5ff5cdf499cac65ce186b5f1d0c24)] -> xpath: //button[@id='add-to-cart-button-1']]
2022-05-15 02:05:989 INFO  HomePage :127 - Getting Confirm Message After adding to cart : [[ChromeDriver: chrome on WINDOWS (46c5ff5cdf499cac65ce186b5f1d0c24)] -> xpath: //div/p[@class='content']]
2022-05-15 02:05:20 INFO  HomePage :107 - Clicking on login Link : [[ChromeDriver: chrome on WINDOWS (fdbf66397faad4933cde48b3f4397590)] -> xpath: //a[contains(text(),'Log in')]]
2022-05-15 02:05:39 INFO  HomePage :70 - Getting page header : [[ChromeDriver: chrome on WINDOWS (fdbf66397faad4933cde48b3f4397590)] -> xpath: //h1[contains(text(),'Welcome, Please Sign In!')]]
2022-05-15 02:05:244 INFO  HomePage :107 - Clicking on login Link : [[ChromeDriver: chrome on WINDOWS (e946f8bb52fdd74433d1bf02acda4738)] -> xpath: //a[contains(text(),'Log in')]]
2022-05-15 02:05:322 INFO  HomePage :51 - Sending text to email : [[ChromeDriver: chrome on WINDOWS (e946f8bb52fdd74433d1bf02acda4738)] -> xpath: //input[@id='Email']]
2022-05-15 02:05:401 INFO  HomePage :56 - Sending text to password : [[ChromeDriver: chrome on WINDOWS (e946f8bb52fdd74433d1bf02acda4738)] -> xpath: //input[@id='Password']]
2022-05-15 02:05:799 INFO  HomePage :61 - clicking on login button : [[ChromeDriver: chrome on WINDOWS (e946f8bb52fdd74433d1bf02acda4738)] -> xpath: //button[contains(text(),'Log in')]]
2022-05-15 02:05:815 INFO  HomePage :75 - Getting Error Message : [[ChromeDriver: chrome on WINDOWS (e946f8bb52fdd74433d1bf02acda4738)] -> xpath: //div[@class='message-error validation-summary-errors']]
2022-05-15 02:05:853 INFO  HomePage :107 - Clicking on login Link : [[ChromeDriver: chrome on WINDOWS (f8092173780ac3c4b4d2f3e05bd8172b)] -> xpath: //a[contains(text(),'Log in')]]
2022-05-15 02:05:927 INFO  HomePage :51 - Sending text to email : [[ChromeDriver: chrome on WINDOWS (f8092173780ac3c4b4d2f3e05bd8172b)] -> xpath: //input[@id='Email']]
2022-05-15 02:05:06 INFO  HomePage :56 - Sending text to password : [[ChromeDriver: chrome on WINDOWS (f8092173780ac3c4b4d2f3e05bd8172b)] -> xpath: //input[@id='Password']]
2022-05-15 02:05:397 INFO  HomePage :61 - clicking on login button : [[ChromeDriver: chrome on WINDOWS (f8092173780ac3c4b4d2f3e05bd8172b)] -> xpath: //button[contains(text(),'Log in')]]
2022-05-15 02:05:428 INFO  HomePage :80 - Getting LogOut Button Text : Proxy element for: DefaultElementLocator 'By.xpath: //a[contains(text(),'Log out')]'
2022-05-15 02:05:979 INFO  HomePage :107 - Clicking on login Link : [[ChromeDriver: chrome on WINDOWS (790377359225d45e234471bd38288413)] -> xpath: //a[contains(text(),'Log in')]]
2022-05-15 02:05:56 INFO  HomePage :51 - Sending text to email : [[ChromeDriver: chrome on WINDOWS (790377359225d45e234471bd38288413)] -> xpath: //input[@id='Email']]
2022-05-15 02:05:151 INFO  HomePage :56 - Sending text to password : [[ChromeDriver: chrome on WINDOWS (790377359225d45e234471bd38288413)] -> xpath: //input[@id='Password']]
2022-05-15 02:05:562 INFO  HomePage :61 - clicking on login button : [[ChromeDriver: chrome on WINDOWS (790377359225d45e234471bd38288413)] -> xpath: //button[contains(text(),'Log in')]]
2022-05-15 02:05:820 INFO  HomePage :112 - Clicking on Register Link : [[ChromeDriver: chrome on WINDOWS (b30e7c1093d5e7da8499d258e0885738)] -> xpath: //a[contains(text(),'Register')]]
2022-05-15 02:05:845 INFO  HomePage :98 - Getting Page Header : [[ChromeDriver: chrome on WINDOWS (b30e7c1093d5e7da8499d258e0885738)] -> xpath: //h1[contains(text(),'Register')]]
2022-05-15 02:05:246 INFO  HomePage :112 - Clicking on Register Link : [[ChromeDriver: chrome on WINDOWS (6ef7abe03e0958c8fd3aeaa7cb2560a9)] -> xpath: //a[contains(text(),'Register')]]
2022-05-15 02:05:321 INFO  HomePage :147 - Clicking on Register : [[ChromeDriver: chrome on WINDOWS (6ef7abe03e0958c8fd3aeaa7cb2560a9)] -> xpath: //button[@id='register-button']]
2022-05-15 02:05:338 INFO  HomePage :161 - Getting FirstName Error : [[ChromeDriver: chrome on WINDOWS (6ef7abe03e0958c8fd3aeaa7cb2560a9)] -> xpath: //span[@id='FirstName-error']]
2022-05-15 02:05:366 INFO  HomePage :166 - Getting LastName Error : [[ChromeDriver: chrome on WINDOWS (6ef7abe03e0958c8fd3aeaa7cb2560a9)] -> xpath: //span[@id='LastName-error']]
2022-05-15 02:05:393 INFO  HomePage :171 - Getting Email Error : [[ChromeDriver: chrome on WINDOWS (6ef7abe03e0958c8fd3aeaa7cb2560a9)] -> xpath: //span[@id='Email-error']]
2022-05-15 02:05:422 INFO  HomePage :176 - Getting Password Error : [[ChromeDriver: chrome on WINDOWS (6ef7abe03e0958c8fd3aeaa7cb2560a9)] -> xpath: //span[@id='Password-error']]
2022-05-15 02:05:450 INFO  HomePage :181 - Getting Repeat Password Error : [[ChromeDriver: chrome on WINDOWS (6ef7abe03e0958c8fd3aeaa7cb2560a9)] -> xpath: //span[@id='ConfirmPassword-error']]
2022-05-15 02:05:491 INFO  HomePage :112 - Clicking on Register Link : [[ChromeDriver: chrome on WINDOWS (7c5113725e7ed142032b39484aed3e85)] -> xpath: //a[contains(text(),'Register')]]
2022-05-15 02:05:547 INFO  HomePage :109 - Clicking on Female Gender Radio  : [[ChromeDriver: chrome on WINDOWS (7c5113725e7ed142032b39484aed3e85)] -> xpath: //input[@id='gender-female']]
2022-05-15 02:05:622 INFO  HomePage :114 - Sending FirstName  : Baba to [[ChromeDriver: chrome on WINDOWS (7c5113725e7ed142032b39484aed3e85)] -> xpath: //input[@id='FirstName']]
2022-05-15 02:05:697 INFO  HomePage :119 - Sending text to FirstName : Ramdev to [[ChromeDriver: chrome on WINDOWS (7c5113725e7ed142032b39484aed3e85)] -> xpath: //input[@id='LastName']]
2022-05-15 02:05:792 INFO  HomePage :132 - Sending email babaramdev to [[ChromeDriver: chrome on WINDOWS (7c5113725e7ed142032b39484aed3e85)] -> xpath: //input[@id='Email']]
2022-05-15 02:05:10 INFO  HomePage :126 - Selecting BirthDate : 20/June/1975 to [[ChromeDriver: chrome on WINDOWS (7c5113725e7ed142032b39484aed3e85)] -> xpath: //div[@class='date-picker-wrapper']/select[1]] [[ChromeDriver: chrome on WINDOWS (7c5113725e7ed142032b39484aed3e85)] -> xpath: //div[@class='date-picker-wrapper']/select[2]] [[ChromeDriver: chrome on WINDOWS (7c5113725e7ed142032b39484aed3e85)] -> xpath: //div[@class='date-picker-wrapper']/select[3]]
2022-05-15 02:05:88 INFO  HomePage :137 - Sending Password Password123 to [[ChromeDriver: chrome on WINDOWS (7c5113725e7ed142032b39484aed3e85)] -> xpath: //input[@id='Password']]
2022-05-15 02:05:168 INFO  HomePage :142 - Sending Confirm Password Password123 to [[ChromeDriver: chrome on WINDOWS (7c5113725e7ed142032b39484aed3e85)] -> xpath: //input[@id='ConfirmPassword']]
2022-05-15 02:05:886 INFO  HomePage :147 - Clicking on Register : [[ChromeDriver: chrome on WINDOWS (7c5113725e7ed142032b39484aed3e85)] -> xpath: //button[@id='register-button']]
2022-05-15 02:05:901 INFO  HomePage :151 - Getting Registration confirm : [[ChromeDriver: chrome on WINDOWS (7c5113725e7ed142032b39484aed3e85)] -> xpath: //div[contains(text(),'Your registration completed')]]
